Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDC13,6.268484554099068,Low Fat,0.026493705381903276,Household,229.86986382891465,OUT028,1998,Small,Tier 2,Supermarket Type2,2574.6967604648066
FDZ34,14.053608965011946,Low Fat,0.04673813465100947,Frozen Foods,205.55751708855792,OUT023,1985,Medium,Tier 1,Supermarket Type2,3402.412058415106
FDO47,,Low Fat,0.040654952963291906,Dairy,229.77239536861438,OUT045,1997,Small,Tier 3,Grocery Store,969.4410923486878
FDO72,11.341002007971529,Regular,0.04837545839733062,Frozen Foods,34.63711788711564,OUT046,1999,High,Tier 3,Supermarket Type1,1011.8515379966734
FDU66,9.741212830396801,Regular,0.14621727114148003,Dairy,86.0064399698768,OUT020,2007,nan,Tier 2,Supermarket Type1,1376.3637027193183
FDU62,7.295511312288321,Low Fat,0.06674454432832151,Dairy,50.701826302565884,OUT036,1987,Small,Tier 2,Supermarket Type1,14.585396323700593
FDN23,7.423128350965717,Low Fat,0.02420136403622419,Meat,131.6790939535503,OUT011,1987,High,Tier 2,Supermarket Type1,2131.528312314119
FDD85,11.924343749469102,Regular,0.21941310365178815,Soft Drinks,234.6908279715232,OUT031,2007,Medium,Tier 2,Supermarket Type1,3328.8847771453043
FDQ48,14.530877186584473,Low Fat,0.08996371450689268,Household,137.53426032137992,OUT011,2009,Small,Tier 3,Supermarket Type2,2609.531403911949
FDI86,6.289846482713628,Low Fat,0.029311051768068235,Fruits and Vegetables,225.43400025349064,OUT029,1985,Medium,Tier 2,Supermarket Type3,5617.839964292812
FDO91,20.03309742440265,Low Fat,0.04063054368499309,Baking Goods,105.25099474444312,OUT026,1987,Medium,Tier 1,Supermarket Type1,2150.6621645028254
FDS15,17.082137879123135,low fat,0.15818802519695646,Baking Goods,108.10111674520806,OUT013,1998,Small,Tier 1,Supermarket Type1,1448.8878274553988
FDW68,,Regular,0.11048140470963899,Household,235.97919797518185,OUT023,1997,nan,Tier 2,Supermarket Type1,3081.6504897508903
FDB55,18.255018735023853,Regular,0.06832760763050377,Household,127.93794369769135,OUT016,1985,nan,Tier 1,Supermarket Type2,1911.7777888211594
FDF23,6.282988108993813,Regular,0.06677000838252145,Household,211.64606219277326,OUT024,1998,nan,Tier 2,Supermarket Type1,3541.230057552227
FDD81,12.62942204372999,Regular,0.15623459906693354,Baking Goods,84.4280160128373,OUT039,1987,Medium,Tier 1,Supermarket Type1,787.1369671252805
FDC28,15.081490029786615,Low Fat,0.011055089975069021,Snack Foods,248.22419082585617,OUT025,1999,Small,Tier 1,Supermarket Type1,3877.7393548891087
FDN93,18.258446497892628,Regular,0.015707522921467335,Household,162.15299670203134,OUT049,1985,nan,Tier 2,Supermarket Type2,2620.298541936244
FDQ34,17.53551296078828,Low Fat,0.039725098901811716,Baking Goods,204.64442077303244,OUT011,2007,Medium,Tier 2,Supermarket Type1,3757.3459606562237
FDH97,9.433107995414394,Regular,0.034342881253744906,Soft Drinks,50.588610952823664,OUT028,1987,High,Tier 3,Supermarket Type1,237.68744148311782
FDN35,20.05408271294727,Regular,0.08780644915161573,Fruits and Vegetables,143.3127719410216,OUT010,1997,nan,Tier 2,Supermarket Type1,2395.9218493862727
FDF96,,Regular,0.14232815341423588,Dairy,237.23885447882535,OUT040,1997,nan,Tier 3,Supermarket Type1,3312.6233303651684
FDV57,19.002137897938432,Low Fat,0.14285202308820913,Snack Foods,231.71888467996004,OUT013,1998,Medium,Tier 2,Supermarket Type1,3098.1938204051385
FDY92,20.535043993673895,Low Fat,0.03231074469752025,Fruits and Vegetables,40.767210163872335,OUT036,2004,nan,Tier 1,Grocery Store,474.8156238785491
FDN60,7.834456371562009,Regular,0.10081904002500397,Household,99.85064789965774,OUT034,2009,High,Tier 3,Grocery Store,516.1262295893627
FDC51,16.553057027260564,Regular,0.09210915252071859,Fruits and Vegetables,131.9636014901884,OUT031,1997,Medium,Tier 1,Supermarket Type1,2747.920955754388
FDS82,5.644568300447975,low fat,0.08451223981687836,Household,69.6209073018313,OUT019,1985,High,Tier 2,Supermarket Type2,670.7885090772154
FDT54,11.48676520222648,Low Fat,0.1332384045970361,Fruits and Vegetables,197.8996115276932,OUT042,1985,Small,Tier 2,Supermarket Type1,3806.788426679683
FDG87,13.260532787162784,Regular,0.05407775287843555,Meat,72.43775898770366,OUT039,2002,Medium,Tier 2,Supermarket Type3,1324.1412802404275
FDI28,14.290323614554145,Regular,0.15348560038738132,Frozen Foods,109.72712970507382,OUT039,1999,nan,Tier 2,Supermarket Type3,3065.125305042577
FDO23,,low fat,0.1344151128881673,Fruits and Vegetables,182.5545464772982,OUT025,2004,Small,Tier 3,Supermarket Type1,2265.7380194830384
FDX47,15.756010996707115,Regular,0.060507165898540674,Frozen Foods,140.8805492406304,OUT018,2004,Medium,Tier 3,Supermarket Type1,1576.7541769697316
FDU70,,Regular,0.11426723511108386,Dairy,199.87133888602557,OUT026,1997,Medium,Tier 2,Supermarket Type1,2984.7793749172415
FDD49,17.95480058025423,Regular,0.0,Dairy,251.07781728125772,OUT044,2004,Medium,Tier 1,Supermarket Type2,4540.653613965662
FDQ39,20.20852513527054,Regular,0.01893606019645739,Snack Foods,56.805738174495424,OUT024,2009,Medium,Tier 3,Supermarket Type3,2225.988943699435
FDI73,5.3530583789166535,reg,0.022480459286426203,Fruits and Vegetables,193.20057477155402,OUT037,2007,nan,Tier 1,Supermarket Type1,2968.667682927347
FDA61,20.72034035609662,Low Fat,0.0,Baking Goods,82.97915579538633,OUT029,1997,Small,Tier 2,Grocery Store,324.939035533867
FDY23,6.378114225018885,Low Fat,0.09687181782200557,Frozen Foods,125.32964730374093,OUT042,1999,High,Tier 3,Supermarket Type2,2039.1633862626138
FDK62,18.03018846830018,LF,0.010590717514696969,Baking Goods,37.558426932882156,OUT042,2007,nan,Tier 3,Supermarket Type1,37.331268961252704
FDC68,,Regular,0.06033877986334539,Baking Goods,61.25869792732075,OUT045,1987,Medium,Tier 3,Supermarket Type1,988.8839895494548
FDN50,,Regular,0.028890639212689077,Fruits and Vegetables,103.54877648124693,OUT022,2004,Small,Tier 1,Supermarket Type1,1576.8930167178391
FDD77,12.037690235421358,Low Fat,0.08913493819646254,Baking Goods,108.65673521623654,OUT013,2004,Medium,Tier 2,Supermarket Type2,1655.7256299895057
FDH11,15.303305271161816,Low Fat,0.04502175059597184,Soft Drinks,236.90459978628203,OUT032,2007,nan,Tier 2,Supermarket Type2,3785.7959398466337
FDI95,11.0952295203756,Regular,0.0932284598007355,Fruits and Vegetables,200.61696913129848,OUT017,1985,Medium,Tier 3,Supermarket Type3,5107.91293367003
FDI64,5.873046532523183,Regular,0.09941144883823953,Dairy,253.60208268301946,OUT022,2007,High,Tier 3,Supermarket Type3,3913.463358435606
FDP71,14.591378234539466,Low Fat,0.12300758447067857,Frozen Foods,167.78644737710533,OUT033,1985,nan,Tier 2,Supermarket Type1,2101.347795507442
FDQ57,19.438452417770797,Low Fat,0.061484787102569424,Snack Foods,85.59415838100313,OUT049,1997,nan,Tier 1,Supermarket Type1,956.138902078211
FDL44,11.131445855156027,low fat,0.17145981122903567,Baking Goods,105.36065688197786,OUT039,2009,High,Tier 3,Grocery Store,450.37218065601803
FDK73,,Low Fat,0.026047793783184326,Meat,103.56226235715243,OUT039,1998,nan,Tier 1,Supermarket Type2,1518.308487476752
FDN59,12.081237534925046,low fat,0.06408067397812481,Baking Goods,105.09369536254786,OUT034,2009,Small,Tier 1,Grocery Store,568.0466854724591
FDU30,5.773803376780494,Low Fat,0.05689370392486872,Dairy,184.7817598157176,OUT042,1985,nan,Tier 2,Supermarket Type1,2932.731212140342
FDE57,18.127801351684397,Regular,0.07675599260921268,Soft Drinks,152.08582346079572,OUT018,2007,Medium,Tier 2,Grocery Store,864.1230058860193
FDT76,18.221452975202986,LF,0.03222622111439968,Fruits and Vegetables,118.64756095992819,OUT035,1997,Medium,Tier 1,Supermarket Type1,1629.6389131714911
FDL42,14.408007414874055,Regular,0.31854495198872906,Baking Goods,64.29064680760482,OUT033,2004,Medium,Tier 1,Supermarket Type1,624.7788404926108
FDU82,10.649646223014232,Low Fat,0.07007295905653876,Meat,35.09200747669356,OUT042,1987,Small,Tier 2,Supermarket Type1,456.42612589645785
FDI77,17.796533831132535,Regular,0.02592684712993435,Frozen Foods,80.3319758451693,OUT048,2004,Medium,Tier 3,Grocery Store,365.9618934205322
FDC90,13.874992396613875,Low Fat,0.05654149262932555,Snack Foods,54.71842291279669,OUT034,2004,Small,Tier 1,Supermarket Type1,870.4884744680375
FDB97,,Low Fat,0.03767097223423483,Dairy,210.65235709601507,OUT024,2009,Small,Tier 3,Supermarket Type3,4547.712828738093
FDA17,15.10334068132833,reg,0.06028106892082288,Snack Foods,55.87453029719364,OUT015,1987,Medium,Tier 1,Supermarket Type2,1381.0263918362123
FDM96,17.55048757140476,Regular,0.05291928756862301,Snack Foods,196.5724945805723,OUT029,2007,nan,Tier 2,Supermarket Type1,3441.24268673553
FDO49,14.57700789148416,Regular,0.04800455796579155,Meat,118.70149864849901,OUT025,1999,Small,Tier 3,Supermarket Type1,2324.3074332407427
FDL63,11.62625709145066,Low Fat,0.16509690453579043,Frozen Foods,46.877029641068475,OUT030,2009,Medium,Tier 2,Supermarket Type1,209.81730931208614
FDL55,,Low Fat,0.04557766734012943,Household,216.92791136926473,OUT024,2007,High,Tier 1,Supermarket Type1,3616.243285578675
FDO24,13.657821198061516,Low Fat,0.09718658267291196,Dairy,163.31503115442106,OUT048,1997,Small,Tier 2,Supermarket Type1,3252.6118320126516
FDI28,,Regular,0.0825967437345194,Household,84.2251479586218,OUT013,1997,nan,Tier 3,Supermarket Type2,1823.0836761210278
FDZ61,8.527802230635988,Regular,0.1160267667966998,Meat,235.7766700965136,OUT033,2007,nan,Tier 2,Supermarket Type1,3279.8240251629004
FDV30,15.010412630836424,Regular,0.062199748292004566,Fruits and Vegetables,40.40941219022683,OUT012,2009,Small,Tier 3,Supermarket Type1,440.23714459266864
FDS47,14.145722391727102,low fat,0.06348732828685902,Fruits and Vegetables,76.41850988548546,OUT010,1987,nan,Tier 2,Supermarket Type1,361.37437144253124
FDT38,7.957414367152399,Low Fat,0.15849313556986558,Fruits and Vegetables,202.97079339534804,OUT039,1997,High,Tier 2,Supermarket Type1,3687.509837343851
FDS13,5.953393557650299,Low Fat,0.0480316837555648,Snack Foods,193.1569239712745,OUT022,2007,Small,Tier 3,Supermarket Type3,3613.5294399541435
FDW80,14.669749115436337,Low Fat,0.07186834985557858,Household,96.53248955662994,OUT027,1987,High,Tier 3,Supermarket Type1,1208.4035031143894
FDD31,17.21907630960513,Low Fat,0.09998611544406084,Snack Foods,44.265721331140114,OUT049,2007,High,Tier 3,Supermarket Type2,943.4321511579365
FDL54,13.374421934752132,Low Fat,0.09590085437923017,Fruits and Vegetables,227.35795661173708,OUT020,1999,High,Tier 1,Supermarket Type1,3482.627318407401
FDC95,8.628362005114331,reg,0.1708378333765358,Snack Foods,102.15045675607759,OUT038,2002,High,Tier 2,Supermarket Type1,1714.5124191098307
FDL75,15.664351627088559,Low Fat,0.04439936852319431,Soft Drinks,75.01408543350101,OUT013,1998,Small,Tier 3,Supermarket Type1,837.0608681495512
FDX43,6.281691625753636,LF,0.09120458166395345,Dairy,148.69421914302472,OUT034,1997,nan,Tier 1,Grocery Store,480.3125725749734
FDW10,12.069339276831274,Low Fat,0.0,Dairy,239.35225583496288,OUT045,2007,nan,Tier 1,Supermarket Type1,3698.3557098013107
FDH96,7.613868134374723,reg,0.18233618559989295,Frozen Foods,40.01571290397633,OUT045,2009,High,Tier 3,Supermarket Type1,160.0242591635
FDF15,7.951344816958134,Regular,0.10581148352461021,Snack Foods,206.13494024710417,OUT049,2007,Small,Tier 3,Grocery Store,1005.6741350030102
FDV34,8.236703186531258,LF,0.08145388518974511,Frozen Foods,161.66884242590305,OUT037,2009,Medium,Tier 3,Supermarket Type1,1979.2094129004367
FDR26,11.187312912703646,Low Fat,0.0977563025929616,Meat,127.8532968069179,OUT017,1985,High,Tier 1,Supermarket Type1,1843.0651405188266
FDL15,,Regular,0.05566717270926058,Baking Goods,201.1385021441638,OUT030,1999,nan,Tier 1,Supermarket Type1,3875.065248320219
FDZ36,11.364695054865571,LF,0.09482449365984483,Household,252.13961762157544,OUT044,2004,nan,Tier 2,Supermarket Type1,3891.263891742802
FDH92,13.187319153835213,Low Fat,0.06978680514315233,Dairy,82.71742856741893,OUT027,2007,nan,Tier 1,Supermarket Type3,1261.228785405925
FDJ74,12.732708559461203,Low Fat,0.17943055005884018,Snack Foods,63.03889396658751,OUT034,1987,Medium,Tier 3,Supermarket Type1,1195.1317181434772
FDY49,11.124545606448649,Low Fat,0.0,Household,239.96280140122033,OUT014,1998,nan,Tier 2,Supermarket Type1,3528.517651978559
FDN44,18.426345729132038,LF,0.11016733441488248,Meat,183.85920781517984,OUT017,2004,Small,Tier 2,Supermarket Type3,3545.3637343322343
FDP93,7.325227078728066,Regular,0.0,Fruits and Vegetables,130.7367849592522,OUT032,1999,Medium,Tier 2,Supermarket Type3,2959.8384498758974
FDX58,13.091147900501984,Regular,0.07020022368544125,Baking Goods,161.84970116078512,OUT012,1985,Small,Tier 2,Supermarket Type1,3047.835610289021
FDM70,5.992662671304869,Low Fat,0.13358880203407206,Meat,201.49119819053612,OUT046,1987,nan,Tier 3,Grocery Store,997.3081049422431
FDF58,6.138490862046556,Low Fat,0.0,Soft Drinks,207.79733670231496,OUT040,1999,nan,Tier 2,Supermarket Type1,3025.9667365935584
FDN71,,low fat,0.1231878398382537,Fruits and Vegetables,241.57566158836184,OUT038,2002,Small,Tier 3,Grocery Store,905.1683560304281
FDH52,14.056294798205135,Low Fat,0.16565803927868405,Fruits and Vegetables,128.17384144599322,OUT029,1985,Medium,Tier 1,Supermarket Type1,2289.7745635653187
FDT48,19.04853620551131,Regular,0.06972885203955619,Fruits and Vegetables,97.48450930446086,OUT012,1997,nan,Tier 3,Supermarket Type1,1701.256688630354
FDU58,13.92597881056117,LF,0.0760157133853124,Meat,177.12278136166364,OUT032,2002,Medium,Tier 2,Supermarket Type1,1843.6242794745958
FDJ63,,Low Fat,0.07694280649454535,Soft Drinks,125.61741683429199,OUT049,2002,Medium,Tier 1,Supermarket Type3,1715.2771464995135
FDI18,,Regular,0.04113261014150458,Baking Goods,166.75764440826492,OUT030,2004,Medium,Tier 1,Supermarket Type1,3287.723800173657
FDX46,,Low Fat,0.04040614527735984,Household,126.59673364486855,OUT022,1997,High,Tier 1,Supermarket Type1,2058.98100884434
FDQ50,5.705053785126102,Regular,0.161589299799503,Meat,65.18903093598013,OUT017,1985,nan,Tier 2,Supermarket Type2,281.6641739073226
FDQ97,7.96442960533664,Low Fat,0.0714854737420044,Dairy,137.96815288156046,OUT014,2004,Medium,Tier 3,Supermarket Type2,2637.952902715261
FDU60,13.66032177506685,Regular,0.07309355707457803,Dairy,188.91109904643756,OUT034,1997,Small,Tier 3,Supermarket Type2,3441.9333219777345
FDG64,15.329154902838848,Low Fat,0.004934011804567406,Meat,213.83527576355945,OUT048,1999,Small,Tier 2,Supermarket Type2,2852.6300367647523
FDI48,5.729362527178701,Low Fat,0.052460512228494294,Household,143.4650436632058,OUT046,1998,Small,Tier 2,Grocery Store,507.1966413122926
FDM73,20.13553423752959,Regular,0.009784620472510556,Dairy,68.00471474839222,OUT014,1985,Medium,Tier 1,Supermarket Type1,1059.8275799112653
FDK28,18.4746460264061,Low Fat,0.039808704072963656,Household,125.37817321936926,OUT017,2004,nan,Tier 3,Supermarket Type1,1960.724193868033
FDK86,9.74579971451349,Regular,0.04279606895339764,Fruits and Vegetables,210.8476036335906,OUT013,1998,High,Tier 2,Supermarket Type1,3083.616478098663
FDN54,6.235000483623487,Low Fat,0.10424212413031266,Meat,124.95763224192675,OUT031,1985,nan,Tier 2,Supermarket Type3,2007.1333127460075
FDA49,7.718193171504916,Regular,0.05983749602187881,Fruits and Vegetables,190.20208252897115,OUT023,2002,nan,Tier 3,Supermarket Type1,2677.178764660165
FDL28,7.031110620079563,Low Fat,0.10744268875464645,Dairy,146.65914678596064,OUT028,1998,Medium,Tier 1,Supermarket Type1,1987.7247438476886
FDL81,6.97254046878315,Regular,0.03830873186121266,Household,85.48131877516124,OUT022,1998,Medium,Tier 1,Supermarket Type2,538.2679844631281
FDH70,13.296987018651743,Low Fat,0.034079803559517056,Fruits and Vegetables,213.1146168453071,OUT044,1987,High,Tier 1,Supermarket Type1,3692.497904120634
FDU21,8.933559079894405,Low Fat,0.1366895201150781,Dairy,49.36909443625802,OUT013,1985,Small,Tier 3,Supermarket Type1,209.84217055290821
FDP42,10.730235464466311,Low Fat,0.12113042523340666,Snack Foods,150.72476503368463,OUT042,1997,High,Tier 2,Supermarket Type2,2913.868399246958
FDM78,20.83208533414916,Regular,0.2855148143083302,Soft Drinks,78.04493787598314,OUT031,1999,Medium,Tier 2,Supermarket Type1,1247.359730833816
FDH34,15.949027982805516,Low Fat,0.048821210927271375,Fruits and Vegetables,45.4250945645164,OUT010,2009,High,Tier 2,Supermarket Type2,360.37767485535085
FDN96,20.18369067275202,low fat,0.029499464248671007,Soft Drinks,145.67480552914725,OUT020,2004,Medium,Tier 2,Supermarket Type1,2378.9170146186316
FDM56,7.2809048805298495,low fat,0.011816668193378684,Soft Drinks,144.89929586503243,OUT025,1998,Medium,Tier 3,Supermarket Type1,2107.0065837088655
FDW58,11.114231597321108,Low Fat,0.07734620124538215,Baking Goods,192.58720738541578,OUT013,2007,High,Tier 1,Supermarket Type3,5326.365852029128
FDO93,,Regular,0.0918048978157375,Frozen Foods,201.29265940193812,OUT038,1998,Medium,Tier 1,Supermarket Type1,4079.894501164016
FDR27,6.228128990219808,Low Fat,0.01497028364145514,Dairy,197.39204239936626,OUT048,2002,Small,Tier 1,Supermarket Type1,3157.132590750731
FDB77,,Low Fat,0.08143929197319065,Meat,124.19850857085366,OUT047,1985,High,Tier 1,Grocery Store,532.0776478215924
FDA45,15.72694934075068,Regular,0.05300395108532265,Household,175.28865106210938,OUT033,2002,Medium,Tier 2,Supermarket Type1,3430.746569762282
FDR28,15.269112268822965,Regular,0.08353989178389995,Snack Foods,162.69740580811086,OUT018,1999,nan,Tier 2,Supermarket Type1,2338.083575459972
FDO37,11.572620959993788,Regular,0.08385850730590752,Dairy,126.9592039068915,OUT017,1987,Small,Tier 3,Supermarket Type1,1640.9874758819792
FDH93,12.834305216512522,Low Fat,0.1011794494872841,Baking Goods,167.35891966277845,OUT023,1985,High,Tier 1,Supermarket Type1,3125.663859087831
FDQ85,11.647088009473434,Low Fat,0.029520671980795235,Baking Goods,247.8670116424404,OUT024,2002,Medium,Tier 2,Supermarket Type1,4137.791329922444
FDZ24,5.384080717518222,Low Fat,0.04285846696559263,Snack Foods,74.36556104671679,OUT031,1987,Small,Tier 2,Supermarket Type2,858.4375247514299
FDI48,10.365945699479399,Regular,0.09208427765238407,Fruits and Vegetables,238.32758203067104,OUT046,2009,Medium,Tier 2,Supermarket Type1,3732.377193635922
FDB72,7.833316086356637,Regular,0.10979269762159037,Household,42.29476821613562,OUT024,2009,High,Tier 1,Supermarket Type1,462.4786483683158
FDI83,6.5747870256219,Regular,0.08520080163965793,Baking Goods,100.92951896738195,OUT015,1985,Medium,Tier 2,Supermarket Type1,1816.0576114498365
FDB60,,Low Fat,0.0795179536456815,Meat,96.27340718065149,OUT010,1999,Small,Tier 1,Supermarket Type1,1696.275665569593
FDK86,14.58975560067465,Low Fat,0.034064874355303504,Dairy,174.0639748126083,OUT029,2007,High,Tier 1,Supermarket Type1,1971.8310993320974
FDJ23,16.658500547785643,Low Fat,0.17363631024934273,Meat,60.18173890877677,OUT045,1998,Small,Tier 3,Supermarket Type1,923.4206782502132
FDR60,10.04581989225788,Low Fat,0.20225424236737854,Fruits and Vegetables,232.93995072314337,OUT011,1997,High,Tier 3,Supermarket Type3,4128.409220830848
FDV82,11.290354071904243,Low Fat,0.030223607716437312,Frozen Foods,220.5668239469595,OUT015,1999,nan,Tier 1,Supermarket Type1,2597.159836723939
FDY48,,low fat,0.06575228123330112,Dairy,179.9751385276139,OUT011,1999,Small,Tier 1,Supermarket Type1,2452.8278758076144
